feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.4435222882116363,-1.3250019723399435,0.2440063645711843,-0.8989788433708653,1.3827351131827357,-0.707895896683815,1.4758007158228403,-0.04350533130862688,0.06151406202637519,0.23185823067052574
0.5802406647486269,1.0391646432630377,0.2629356044556782,-0.04605355497379981,2.6543708373369386,-2.7696866023973152,1.4065429367283226,1.728164493740747,-0.5124521394101833,2.7951159181485408
0.8968341430470008,-0.35435768040241583,0.10144533137790979,0.0480397551672409,-0.471560376539663,1.0378682097391154,-0.32892494469936917,-3.0059596724931246,-0.9585177088406204,-2.563590452033915
0.30750575502094013,1.0922577820169996,0.9463741673183189,-1.5541919416055718,0.1605621690255897,1.4593765306135895,-0.42065112368416946,1.46456568122459,-0.3468489727083988,-0.701887282437076
0.5347859709165403,0.09081742298636337,-1.9238551283978982,-0.5898369325885657,-1.7648765315755712,1.638829156424471,0.8522941589432633,-0.1972480553349497,0.0394403316927174,-0.8152368257475684
1.105858399363358,0.39253405607768,0.33655292534600356,-0.03788682943145684,3.015867058231348,-1.2537758296377128,2.947720983798865,-2.6385832430638994,0.25097853802821224,-1.1807792396750887
0.020629531342305718,-0.9235130084737138,0.7683915363069868,2.09434487766658,0.6188816740073348,0.16642056502293112,-0.042533428863042566,-0.07599422731468386,1.8641952486434432,-0.4878945564276286
-0.5999718032333028,-1.2749548661840282,1.8236035103581665,0.47684093552496926,1.8061529655445299,0.15280010464650784,0.5428164799107436,-0.15539747598673226,-1.0590771536289905,-1.005691436469245
-2.1235203515814427,0.7505779790828719,-0.5807895334889701,0.4605310189476091,-1.9397469110196843,4.412338930159188,1.6543163986674223,0.3990532607949193,-0.5166487024469272,-3.1879378352225753
1.0160453315702103,-0.3075373167244989,-3.8612158529244143,-1.8383212073158368,-4.474690361817985,2.0264319168029745,-0.3967356565116966,-0.9667038445739051,0.13300470938294656,-0.5834621912410445
-0.3673149961178732,0.8468948835651294,0.1896724049887808,0.3188152096018073,1.7060989905668762,0.38099909781334274,3.001268043079699,-3.5948843030457667,0.19594796813900264,-2.8564767929845227
3.3702486187962073,0.7998806683119278,-3.735024065366394,0.3514403473707286,-3.7987575875863695,-0.3004963915574008,-2.090599807754286,-1.3054332050522022,-0.5566361271306951,1.1401000686972724
0.14695218188027603,0.7893615773249292,0.6633533137677068,0.907228745031419,2.013641033593095,1.1278897540936175,2.7409582461136086,-0.2508293927956533,0.877795523854018,-1.7886792955605026
-1.4115707785933125,-0.1128350724457313,3.718229797065643,0.3109726940637003,3.848650101636322,0.5624620936354123,1.5540343465041064,0.1842210041166057,-0.5343169148716903,-2.033000516581985
-1.180942747305699,0.3525484161989136,-0.07355751974255686,1.4745669811747442,-0.2871909174433212,1.4089402146769026,0.9730125190659723,1.5291999020553964,-0.5608097248637419,-0.31875706381486
-0.7358474506007004,0.7156716817252741,2.391433921454639,-0.29951604326255293,2.229803432438775,0.6806418340312541,0.7282081807718375,0.44826846855017766,0.5050345409371065,-1.3483949969811106
0.030236150523488936,0.1882770509578524,0.15360890769651425,0.9803640650201947,-0.9512019320614339,2.0052712559357637,-0.5526613533241038,2.0423192734318736,-1.1578437328911764,-0.44706273462265467
2.5017014959746433,0.0699069714259178,-0.19483409497492965,1.8107763603018083,0.8179819223406768,-1.232645453776426,-0.6081486473392756,1.850860862930087,-0.002642364644180906,2.0027966039566687
0.9505243229629794,1.106303570578153,-2.4724175468041087,-1.3339891897478298,-3.9039187876545154,1.8423310147019776,-1.5284437156911292,-1.313056319561749,-1.3813829769560924,-1.0079106029751022
2.10768476207065,1.9278835247710038,-0.39247224188782304,1.0958703696671275,0.08028057732559256,1.3608893213718873,0.47832945705750063,0.8760197698044367,-0.7018156683480851,-0.6901117023467326
-0.5320995630679115,-0.4127995193263792,0.7106937858584108,-1.29534835992265,2.8510434452395312,-1.320763262857478,2.8547423226302064,-2.1940754907873394,2.0022345491387448,-0.8887875403896908
0.0010437692884357475,1.026103666921086,1.1518894242871633,0.2634838292327207,2.8623008599178688,-0.5322022540300828,2.2980012792458977,0.2387791295655468,1.319491586114275,-0.29991770559259456
0.07637450093564635,-1.518100964136528,-0.7109605029608017,-0.05656045835505741,0.092125492273378,0.5640098560919982,1.773406224209349,-3.70830978841262,1.7045586832511719,-2.52441498893475
-1.0090240267971615,-1.238948451025355,1.0772454400199103,-1.6735728376450385,2.6268496653646607,-2.227961497063273,1.2351531093338297,2.570307243790583,0.6853722248106974,2.6470417709085114
-0.16577611774491463,0.937376318890193,0.39800290925683024,0.7190770518327584,0.554507713508779,2.274176442744926,1.8984181313989967,-1.24796232020377,0.08823195701191983,-2.9883729921201496
2.2692080551296963,1.0663149788299522,0.5460017570642655,-1.556533921873903,-2.095713321494481,3.2815197848563877,-2.7666825629979095,-0.7748446554500281,0.9137398552345423,-3.008736704424944
-0.5696410836245374,-0.5353530856567587,1.2602165790022726,0.5630441251763819,-0.4440163686583436,0.8851386878594513,-1.4657891222192188,-1.3285827048763488,0.6844084923145707,-1.6802792355908294
1.544779006124593,-0.47760842349950094,1.0943442945437314,0.9320088976711515,3.1370391442918226,-1.7696071846308623,1.2792970098254106,0.4049273590479818,0.15110992105730736,0.8573297235208964
-0.24886600467608733,-0.6660343047001813,-3.525676066294405,-0.36516007136803763,-4.849001954171845,1.494836703966999,-1.0274597714558706,-2.6054908625935935,1.7107083243308452,-1.001313233637884
-2.055172717541553,-0.21362908645157558,1.6527282819481952,-0.222843237456492,1.6650798432952243,1.6795259065693302,2.0308909908729533,1.7932686170705952,1.8524489459363174,-1.209722340003635
0.37403153182651916,0.7657625940826616,0.5057198042445881,-1.1619752169073854,-0.09764114536668243,2.0968847461558653,0.34257674222594625,-0.37412899730239313,-1.0823744252189718,-2.187300876735018
1.3675837777198923,1.1242811319568433,0.3335337431682581,0.9320490531862645,1.6896518981747113,-1.3574234356918344,0.4869539500300374,0.8353454614945625,-0.19092474912883703,1.2267089259057113
-0.456832546189488,0.8651156048281317,-3.677312166443838,-0.9067916575625403,-4.650144425090379,3.980510959807725,1.0211628853382078,-1.1984680753172996,-0.6316515017072656,-2.47705821506416
2.5917461386052816,-1.0019163857098081,0.7021108169539041,-0.49061524388410327,4.419578234505778,-1.7194354754107875,3.3865593257385154,-0.8039610635205017,-0.6335943393124499,-0.12858912313529777
0.6191793313284617,-1.6927521874593523,-1.2971325330636918,0.9241737195134053,-0.970191830606248,1.4457216960698651,1.1581978786695062,-1.934703993454322,1.3403872055416617,-1.9435838130816347
-2.177360435140983,0.2495556512053052,3.3481166276087095,0.6089777607734913,4.038991243833049,0.2583988255435393,2.5239421521368604,0.014260855436484476,-0.4304366736309596,-1.8318248938994837
0.9376622035879828,0.3681358859293088,0.23560820560603501,1.1073496645267147,2.9026349992150644,-0.4892136663574007,3.28193466738058,-0.407499797377724,-0.5893317333044781,-0.5540971880174087
2.0122079518351708,1.1451357314482244,-0.70958537714442,-1.4421445320321338,0.8675513107880042,-2.087278001270821,-0.18140750315084153,2.3464326056619362,-1.1668677297498002,3.144791512500399
1.1876219193775428,-0.35792999855726126,-0.7815819115047651,1.3040932563502552,-0.5566536951751488,-0.4395470409231478,-0.7115473662162983,1.6184200056032971,-1.2416429220185268,1.6008114231055801
1.7938759359341447,-0.4694541849099234,1.9030101734769251,-1.660806142170164,1.4376375274923023,2.1868192254656194,0.06123761761522406,-0.02244307847287108,0.014545191487622993,-2.70685222854513
2.0153194667625822,1.3901155184477683,1.581728140028873,-0.2610929555813112,1.607627045479988,2.1534212790016243,0.6767210141162469,-0.4795698803691907,-0.44122168037356124,-2.9220143737409408
0.2591724184468156,0.10575808367322033,-1.63334457371823,0.8602147615072672,-2.409375249290243,1.7009965251440746,-0.10366981258666752,-2.8746655294085475,-0.7890586077706822,-2.2931144305631133
0.5816352224456824,-0.5524137768072219,1.0461962923951775,-1.1708262094435777,2.425556310914816,1.417535242330981,2.8094898283685836,-0.2881180858269875,0.35204735537221354,-2.246069518277514
-1.2566639101227346,-0.6844706830579383,0.6374325228525464,1.0081742944020338,0.7699946973317601,1.143718558810468,1.4405432313615185,1.3604130147664368,1.454418440091275,-0.565631352675358
0.7739734638987614,-0.5325099501003367,0.6680953821651232,-0.33956003142269847,3.5286517725571813,-2.7551703237193133,2.1424551084355503,0.8493510469978091,0.005119152388141082,1.9888122345269306
0.8053729367943682,1.7876645842304117,2.087124085640059,-1.2407389038214989,1.6243363737818617,1.7843764359848242,0.3617443716119668,-0.9100840166149732,-0.36677197114997184,-2.9254531614497763
