feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
0.37196707562701303,-0.06700674343918256,0.4799969943350377,1.6234800213838276,-1.4909959560224975,1.470075564802376,1.0991506816082646,1.2179271419745152,-0.24096058285591823,-2.3735698283341797
2.0703235888133316,1.4645869727156522,-0.5908281109074761,0.5916671513232648,1.4976151224245933,0.43877996216159443,2.896844948581939,-0.025347274750424368,-0.16228244716741405,-0.3539112422001952
1.1435038758510174,-0.4940636711123061,-0.4248990892028066,-1.8591747145649515,0.3364016642292075,-0.1819326278626896,-1.1017059587937055,-0.6227475600019066,0.6321209472278112,2.8549558083401543
-0.2036968844493514,-0.0421984948425318,-1.2421790697284936,-1.1899452954029903,-0.06309315977685981,1.366014205865405,-0.3062135659107638,-1.1364499386607045,0.5970725610113587,0.29387647142512485
0.6135941911382555,-4.008158725594599,1.3620649569274774,0.24688326055264231,3.232119294135177,-1.6527528470569177,1.974091555889023,-0.505344892200297,-1.0168839855478449,5.648851016193117
1.1944461461431026,1.2068559456234582,0.10878336385396586,-1.1814309931889104,-0.18824238871856425,-1.6224168280265805,-1.7358395476060908,-0.6666286156786452,-0.4943056012863549,1.260369959828967
2.345637427405773,0.4576023692710598,-1.8034037342272606,0.5747631053546012,-0.5144216465512514,-0.10505403617780473,0.7476306737594002,-1.056224040668033,0.02725563236057936,0.2062028272855382
0.6806260966304987,-5.814203319975749,-1.5460923203036723,-0.6950581213695687,2.3601895508407145,-1.7649436613793568,0.18738836218413601,-0.10899516071138145,0.6259704749887174,7.827201540652426
2.0216878122511366,0.7000822131084996,-1.0396339428247796,1.2921913763215995,-1.6595603580201366,-0.0015764179009933876,0.3231620403469906,-0.456104849749766,-0.07777270026441621,-1.2724017948942674
-3.6496208506443963,0.7306957924435036,0.292951833518835,2.5257748365877326,-1.4746445404513584,2.5836810903978327,1.3811787593162383,0.14001448687561519,-1.1647993973691224,-6.5107642814234294
3.592271335693762,1.3235225913765205,-2.0638850467544914,-0.6133629057174774,-0.31715695055026305,-0.5825026174525463,0.05573293877041011,0.7534043708791854,-0.28429011055333836,1.4156328428144913
0.4662161890572425,-1.7397656092952958,0.9311159083909344,-0.4000466066390539,3.2271325208034454,3.097760949445578,4.493674383298562,0.7872729880011845,0.7015384583583996,1.903106834759721
-2.2625263153396693,0.998946572689949,0.9079991561824573,3.6600866566366097,-1.9182112065060863,2.3009844625753693,2.250233411323018,-0.5757777549240405,1.573599639232585,-7.01860900932487
1.417455581505901,0.40307012277196996,0.4631620978788213,2.0789699131786405,-0.8845706639432803,1.1636581123060183,2.214093823211745,1.0425415920925094,-0.5108248188641186,-2.25803621669818
-3.980239064870299,-2.588919919284626,0.7038809278242576,0.1840813165979871,2.86647672325034,-2.1803777425390822,-0.08027834137176884,-1.3254989679956861,-0.06548753802161475,2.1022261128906274
-0.9983523792740214,1.0057183856114023,0.151231072166842,-0.45939001754851083,-1.331503853117465,1.6510029523235112,-0.8041523684517947,-0.5122951462609718,-0.7238037443516702,-2.2930921898594705
2.337167548873216,-3.668565776785968,1.224389286802904,-0.8558556828398679,-2.05208465606255,0.7176142121777402,-1.6792146750973276,1.1494092936662468,-0.5702531928280896,4.145838120048339
1.4367374744142614,0.9750096418742658,0.5924779841207163,-0.5909586293473541,0.9997051542915274,0.20547871249264715,1.0405263224532453,0.00397495651718248,-1.2538048271000084,0.6826209333548505
-1.460276332835669,-2.1270179816485992,0.7996116260562438,-1.645836645289187,1.2862995997555553,0.7619343696646086,-0.42297270286278243,-0.0806288084498101,1.1635258596263263,2.652503585478851
1.0988875903903816,0.25646047463950283,-0.9125077743940353,-1.2951366998916647,0.06455439867649937,-0.5582236849225912,-1.0473651793868124,1.1364705083670374,-3.582062607487511,1.7526968281685575
1.804135595344785,-0.32305388295182413,1.1340005008147496,-1.707848012279478,1.7154987085931999,-1.7063391243521493,-0.46036292610809604,0.8056510328936717,-1.4015298469325186,4.145282154580676
2.776613997481421,2.145241591945966,-1.6683448881087257,0.2979707668625601,-0.31605078218927574,-1.629202931854841,0.0007840895067525395,-1.4169364084756522,-0.8605697894225621,-0.046370999089051436
0.10078553697638182,1.0771659278537822,-0.9189691210547781,-1.713477242705233,-0.4617820114176061,-0.13346280867270566,-1.8710728617871906,0.44051960638091603,0.11867908406769122,0.45753864135590333
2.0679691006317116,-0.3387379527319647,0.7121899185032764,-1.7813875186746997,2.5689382494853095,-1.513073716010782,0.44437139878356985,0.06889361672285461,-0.8634572371883934,4.590915734420597
2.192353280975359,0.3270392425547768,-0.35476852115876384,0.4325814505024064,-1.3206587928278557,2.0274156819125917,1.1705510113610396,2.0531401837412075,-0.27888363747316974,-0.9265568994193351
0.5163128512174624,2.1654263330023067,-0.6284857063107556,-0.38692290323133016,0.4925177447492882,1.4423808272935636,1.3329045714670067,-1.9581754288830124,-0.3488031548729745,-1.8041241003689583
2.5668685632253654,-1.8969655866921489,0.8915212184058299,-1.2247180045026222,4.212771479626662,-1.6678933228744048,2.3454284949281723,0.06205134882299451,1.1520386983137296,6.447885953819919
4.575373253802622,2.616582374259708,0.6518839479369677,-1.3002496787179738,0.26782983714728603,0.8515731053536637,1.2870216155597944,-0.4475971905164135,-0.9950849678878427,0.931853974988405
0.5567625052757277,1.2056496034128474,0.28020554105019435,-1.7470795549124518,0.6842335959592412,1.1658017982423992,0.09159218393414995,3.089889607686385,0.5225100702105113,0.43883232561079377
1.2056307358473832,2.6113491121443078,-0.2970572078727425,0.25349636020524624,1.197718403728626,1.0040812586670829,2.5005281351484605,-0.9762464514545354,-1.0055200145152972,-1.9177362496564012
-0.9161773403895759,-0.33701202130685326,-0.021345302172413684,0.5470069453014772,-1.3727814137086156,2.7379148293660807,0.633075304387566,1.04384544217267,1.2844370527773838,-2.4392350831419267
-2.5864543545488816,-0.5793691003590163,0.4367325555648351,-0.5548518862687508,0.9214696713634002,0.44437312961730924,-0.238972936379516,0.9358688292198426,0.9679737442743352,-0.24921956437012446
3.3097525123569698,3.0516458326419382,0.04487323565970198,-0.03803801486284941,0.6701662585346417,0.21293278500833546,1.9793654841107196,-0.651910035385637,-0.9645679324291752,-0.767340929217125
-1.5316291721719493,-1.6233944999008094,0.17538612453994687,-2.790923314484645,-0.6752546694528241,0.694161038050888,-3.2039985670154514,0.0877150093177639,-0.7731909684866285,2.451530700067499
-0.6850859082981477,0.46136235007826665,-0.6823110722071305,-0.8135828714535277,2.9875284745612127,-1.8971449229735797,0.6122697979855583,-2.050799855994148,1.1168681622707382,1.915560171306117
